ym:s:bounce	ym:s:browser	ym:s:clientID	ym:s:date	ym:s:dateTime	ym:s:dateTimeUTC	ym:s:deviceCategory	ym:s:endURL	ym:s:from	ym:s:goalsDateTime	ym:s:goalsID	ym:s:goalsSerialNumber	ym:s:isNewUser	ym:s:lastAdvEngine	ym:s:lastReferalSource	ym:s:lastSearchEngine	ym:s:lastSearchEngineRoot	ym:s:lastSocialNetwork	ym:s:lastSocialNetworkProfile	ym:s:lastTrafficSource	ym:s:mobilePhone	ym:s:operatingSystem	ym:s:operatingSystemRoot	ym:s:pageViews	ym:s:referer	ym:s:regionCity	ym:s:regionCityID	ym:s:regionCountry	ym:s:regionCountryID	ym:s:startURL	ym:s:visitDuration	ym:s:visitID	ym:s:watchIDs
1	chromemobile	1688349945902320433	2023-07-03	2023-07-03 05:05:45	2023-07-03 05:05:45	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad	realme	android_12	android	1	https://yandex.ru/	Saint Petersburg	2	Russia	225	https://zeonpbx.ru/call-center	0	3716453503468306712	[3716453503468306712]
0	chrome	1686733880428781502	2023-07-19	2023-07-19 23:12:08	2023-07-19 23:12:08	1	https://zeonpbx.ru/avtodom		[]	[]	[]	0	ya_undefined						direct		windows10	windows	7		Grodno	10274	Belarus	149	https://zeonpbx.ru/	4455	4095928897034780708	[4095928897034780708,4096040602074611748,4096447276596855043,4096848032460963876,4096849608019279908,4096854391728636294,4097096670060478723,4096045787970797671,4096853214772330755]
0	chromemobile	1685092560490834807	2023-05-26	2023-05-26 12:16:00	2023-05-26 12:16:00	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_undefined						ad	samsung	android_pie90	android	1		Buzuluk	11086	Russia	225	https://zeonpbx.ru/call-center	14	2862549574087868857	[2862549574087868857,2862553469889282489]
1	chrome	1682355082598704005	2023-04-25	2023-04-25 19:53:20	2023-04-25 19:53:20	1	https://zeonpbx.ru/		[]	[]	[]	0	ya_undefined						direct		windows_or_other	windows	1		Saint Petersburg	2	Russia	225	https://zeonpbx.ru/	0	2167616344957911154	[2167616344957911154]
0	edge	1685372299508953485	2023-06-05	2023-06-05 11:09:35	2023-06-05 11:09:35	1	https://zeonpbx.ru/call-center		[]	[]	[]	0	ya_undefined						direct		windows10	windows	1		Moscow	213	Russia	225	https://zeonpbx.ru/call-center	15	3087997538071740434	[3087997538071740434,3088001455387050252]
1	chromemobile	1688171130474960753	2023-07-01	2023-07-01 03:25:30	2023-07-01 03:25:30	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	androeed.ru					ad	oppo	android_12	android	1	https://androeed.ru/	Uralsk	10305	Kazakhstan	159	https://zeonpbx.ru/call-center	0	3669578455855137142	[3669578455855137142]
0	yandexsearch	1689323713987336848	2023-07-14	2023-07-14 11:35:13	2023-07-14 11:35:13	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru					ad	samsung	android_11	android	1	https://yandex.ru/games/app/177601	Tashkent	10335	Uzbekistan	171	https://zeonpbx.ru/call-center	16	3971721220087873695	[3971721220087873695,3971725216785891484]
0	miui	1688189680485913439	2023-07-01	2023-07-01 17:37:09	2023-07-01 17:37:09	2	https://zeonpbx.ru/analytics		[]	[]	[]	0	ya_undefined						ad		android_12	android	3			0	Russia	225	https://zeonpbx.ru/analytics	728	3682973567386911018	[3682973567386911018,3682977823541428535,3683158191532933317,3682981931038015786,3683164490020421943]
1	miui	168815187145005073	2023-06-30	2023-06-30 22:04:31	2023-06-30 22:04:31	2	https://zeonpbx.ru/medcentre		[]	[]	[]	1	ya_direct						ad	xiaomi	android_11	android	1		Kaspiysk	11008	Russia	225	https://zeonpbx.ru/medcentre	0	3664529597135061355	[3664529597135061355]
0	chromemobile	1684636599487085566	2023-05-21	2023-05-21 05:36:39	2023-05-21 05:36:39	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	huawei	android_10	android	1		Orenburg	48	Russia	225	https://zeonpbx.ru/call-center	15	2743022152887304324	[2743022152887304324,2743026293184921662]
1	yandex_browser	1682088118321973203	2023-04-21	2023-04-21 17:41:58	2023-04-21 17:41:58	2	https://zeonpbx.ru/analytics		[]	[]	[]	1	ya_direct						ad		android_12	android	1		Severodvinsk	10849	Russia	225	https://zeonpbx.ru/analytics	0	2074953291700109592	[2074953291700109592]
1	yandexsearch	168815202825338756	2023-06-30	2023-06-30 22:07:08	2023-06-30 22:07:08	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad	huawei	android_10	android	1	https://yandex.ru/	Oktyabrsky	20235	Russia	225	https://zeonpbx.ru/	0	3664570970427883868	[3664570970427883868]
0	chrome	1686126120329046267	2023-06-07	2023-06-07 11:22:00	2023-06-07 11:22:00	1	https://zeonpbx.ru/		[\'2023-06-07 11:23:57\']	[292370736]	[1]	1	ya_undefined	yandex.ru	yandex_search	yandex			organic		windows10	windows	2	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/	124	3133491126866804988	[3133491126866804988,3133518321334616275,3133521799410614337,3133495051998986416,3133523808933380272]
0	chromemobile	168816341750532819	2023-07-01	2023-07-01 01:16:57	2023-07-01 01:16:57	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_direct	eva.ru					ad	xiaomi	android_11	android	2	https://eva.ru/		0	Russia	225	https://zeonpbx.ru/analytics	163	3667556397926056025	[3667556397926056025,3667563059975290927,3667599261510402071,3667560316586426457]
1	chromemobile	1687348573153879471	2023-06-21	2023-06-21 14:56:14	2023-06-21 14:56:14	2	https://zeonpbx.ru/medcentre		[]	[]	[]	1	ya_direct	graziamagazine.ru					ad	huawei	android_10	android	1	https://graziamagazine.ru/	Pskov	25	Russia	225	https://zeonpbx.ru/medcentre	0	3453950110406017185	[3453950110406017185]
0	chromemobile	1688211758710755423	2023-07-01	2023-07-01 14:42:38	2023-07-01 14:42:38	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_direct	arhmedlab-ru.turbopages.org					ad		android_12	android	1	https://arhmedlab-ru.turbopages.org/	Moscow	213	Russia	225	https://zeonpbx.ru/	15	3680228677258051997	[3680228677258051997,3680232606932402281]
1	chrome	1686711866403434537	2023-06-14	2023-06-14 06:04:26	2023-06-14 06:04:26	1	https://zeonpbx.ru/company		[]	[]	[]	1	ya_undefined						direct		mac_os_catalina	macos	1		Columbus	20815	United States	84	https://zeonpbx.ru/company	0	3287041246575984674	[3287041246575984674]
1	miui	1681514722114714179	2023-04-15	2023-04-15 02:25:22	2023-04-15 02:25:22	2	https://zeonpbx.ru/medcentre		[]	[]	[]	1	ya_direct	an.yandex.ru					ad	xiaomi	android_11	android	1	https://an.yandex.ru/count/WYyejI_zO5G1BH40n1yn95qlY_dppGK0L08nqk0vP000000uv9II0a08u8lOWT__Ylsf0O010OW1bDJG-QG1a06moTlVvu20W0AO0R39szzdi06I3BW1dDR4noR00SO1s06SsTwn0U01sAxwi07e0OO4-06gbTw-0OW20g02xCVM4y022_02iCFTrhpw5VW4Xu4IY0M7WHAG1ScJ6g05dhy5g0M4oWIm1OJA1BW5YjC6m0MqbLZ81PQr5j05tPK2_5IZTfEuxiUf1-iHyQpbhhKQk0Uq1j075k07XWhG2BgAW872We06u0Zse-i9w0a7W0e9-0g0jHY02w26L8WB1EWCamAO3UBdBk0DWeIXWOY0X0oG4CZH_Bott-_zHC2ma881eH6ScPcPcPdPW1I0890K_AcDjRUIhlV70T0KfhRPYW7e58m2e1QGmzIX1iaMy3_G5ggLthu1c1UBgBing1S2m1UrrW6W6OW1k1d___y1-1dcokGSWHh__vyYbWfoHx0QkxBXx8heylol0O8S3KPbHJfkTZ4nOJ1LQ3Ue7W6m7mB87yljtMQf85FLGN3x-z8_k23Exooo8GWtDJ8vCJKwCP0YpTuja2BEtYsG8i_UBP0Y_8Ska2BzXowG8lw7BjKY__z__u4ZYIFsA5oFmlNWFv0Z-vhgjBdwqiAT0PWZxQYPcTNbrA4E2W0yof1O3Z4SMuhnY8O3o3GNIWb2El1w9vfAizLmXyctmeYWlCS9~1?adsdk-bundle-version=754788&adsdk-bundle-name=VideoBannerAd&ad-session-id=8637361681514708879&vsid=0a34329ad72f2147bc21228915907243669aad4ea28cxVASx4788x1681514708&top-ancestor=https:%2F%2Fyandex.ru&top-ancestor-undetermined=0&client-ts=1681514717948&client-timezone-offset=-540&viewability-undetermined=0&video-volume=100&video-muted=1&document-has-focus=true&is-fullscreen=false&device-orientation=portrait&ad-pod-id=a34sdf;777;0;d6be28c551737bb1;1924636717445353963;186373710;2245938;2;0&product-theme=unknown&layout-config={%22win_width%22:360,%22win_height%22:825,%22pixel_ratio%22:2,%22bandwidth%22:10,%22width%22:360,%22height%22:753,%22w%22:360,%22h%22:753,%22left%22:0,%22top%22:0,%22visible%22:1,%22req_no%22:10}	Chita	68	Russia	225	https://zeonpbx.ru/medcentre	0	1924640945009590374	[1924640945009590374]
0	chromemobile	1681306908732340796	2023-04-12	2023-04-12 16:41:48	2023-04-12 16:41:48	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad		android_11	android	1		Kopeysk	11207	Russia	225	https://zeonpbx.ru/call-center	18	1870164129248444662	[1870164129248444662,1870168419442098445]
1	safari_mobile	1687415804677698132	2023-06-29	2023-06-29 11:33:50	2023-06-29 11:33:50	2	https://zeonpbx.ru/medcentre		[]	[]	[]	1	ya_undefined						ad	apple	ios16	ios_double	1		Tver	14	Russia	225	https://zeonpbx.ru/medcentre	0	3631960753245782281	[3631960753245782281]
0	opera	1689799480632934496	2023-07-19	2023-07-19 23:44:38	2023-07-19 23:44:38	1	https://zeonpbx.ru/robotmasha		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		windows10	windows	1	https://yandex.ru/	Ruza	10751	Russia	225	https://zeonpbx.ru/robotmasha	15	4096440349840113724	[4096440349840113724,4096444028154806697]
0	chromemobile	1688356647290594913	2023-07-03	2023-07-03 06:57:27	2023-07-03 06:57:27	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	androidapplications.store					ad	xiaomi	android_10	android	1	https://androidapplications.store/	Bishkek	10309	Kyrgyzstan	207	https://zeonpbx.ru/call-center	15	3718210437476253850	[3718210437476253850,3718214410055712922]
1	android_browser	1685026031869905681	2023-05-25	2023-05-25 17:47:13	2023-05-25 17:47:13	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	huawei	android_lollipop51	android	1			0	Russia	225	https://zeonpbx.ru/call-center	0	2845110041768362266	[2845110041768362266]
1	android_browser	1687943744704240906	2023-06-28	2023-06-28 12:15:44	2023-06-28 12:15:44	2	https://zeonpbx.ru/robotmasha		[]	[]	[]	1	ya_direct	health.mail.ru					ad	xiaomi	android_10	android	1	https://health.mail.ru/news/test_na_vnimatelnost_i_zorkost_naydite_yoga/?utm_partner_id=123&utm_referrer=https:%2F%2Fpulse.mail.ru&utm_test=x2	Stavropol	36	Russia	225	https://zeonpbx.ru/robotmasha	0	3609970566355222536	[3609970566355222536]
0	miui	1683352193244700504	2023-05-06	2023-05-06 08:49:52	2023-05-06 08:49:52	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	xiaomi	android_12	android	1			0	Russia	225	https://zeonpbx.ru/call-center	19	2406322781094412491	[2406322781094412491,2406327675623833719]
0	chromemobile	1684567709890830356	2023-05-20	2023-05-20 10:28:28	2023-05-20 10:28:28	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	xiaomi	android_12	android	1		Makhachkala	28	Russia	225	https://zeonpbx.ru/call-center	16	2724962944712704385	[2724962944712704385,2724967008349978686]
0	chromemobile	1681550387972136744	2023-04-15	2023-04-15 12:19:53	2023-04-15 12:19:53	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined						direct	oneplus	android_13	android	2		Moscow	213	Russia	225	https://zeonpbx.ru/	61	1933991805038624978	[1933991805038624978,1934007816640790732,1933996412252717266]
1	yasearchapp	1687360648957765446	2023-06-21	2023-06-21 18:17:27	2023-06-21 18:17:27	2	https://zeonpbx.ru/medcentre		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad	samsung	android_13	android	1	https://yandex.ru/	Grozniy	1106	Russia	225	https://zeonpbx.ru/medcentre	0	3457115204730224789	[3457115204730224789]
0	chromemobile	1688367974439907372	2023-07-03	2023-07-03 13:20:28	2023-07-03 13:20:28	3	https://zeonpbx.ru/medcentre		[]	[]	[]	0	ya_direct						ad	huawei	android_12	android	1		Mineralniye Vodi	11063	Russia	225	https://zeonpbx.ru/medcentre	15	3724234805165686833	[3724234805165686833,3724238779237794213]
1	yandexsearch	1688390184876732044	2023-07-03	2023-07-03 16:14:17	2023-07-03 16:14:17	2	https://zeonpbx.ru/medcentre		[]	[]	[]	1	ya_direct	m.avito.ru					ad	xiaomi	android_11	android	1	https://m.avito.ru/	Ulyanovsk	195	Russia	225	https://zeonpbx.ru/medcentre	0	3726968803746906308	[3726968803746906308]
1	opera	1685962393438162153	2023-06-05	2023-06-05 13:53:12	2023-06-05 13:53:12	1	https://zeonpbx.ru/?etext=2202.r6d3cWLxWpaq7WhI6akyxdeuMQTTqdEBfSjiQIs3Ieegp-yz4XZaV90tx1065XeSJdmz0Rwi_gL6_WcSlVlIeWJvd3FscHNjZXBkeHV4enQ.d2d7eabe6bd272cbb19a350191ca42f66942045e		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		windows10	windows	1	https://yandex.ru/	Novosibirsk	65	Russia	225	https://zeonpbx.ru/?etext=2202.r6d3cWLxWpaq7WhI6akyxdeuMQTTqdEBfSjiQIs3Ieegp-yz4XZaV90tx1065XeSJdmz0Rwi_gL6_WcSlVlIeWJvd3FscHNjZXBkeHV4enQ.d2d7eabe6bd272cbb19a350191ca42f66942045e	0	3090570852618731817	[3090570852618731817]
1	yandex_browser	1687405653231670343	2023-06-22	2023-06-22 06:47:33	2023-06-22 06:47:33	3	https://zeonpbx.ru/		[]	[]	[]	1	ya_direct	yandex.ru					ad	apple	ios14	ios_double	1	https://yandex.ru/games/app/96751		0	Russia	225	https://zeonpbx.ru/	0	3468913074037588447	[3468913074037588447]
1	chromemobile	1681498894542421899	2023-04-14	2023-04-14 22:01:34	2023-04-14 22:01:34	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad	xiaomi	android_11	android	1	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center	0	1920491661698007056	[1920491661698007056]
1	yandex_browser	1687432722572805510	2023-07-02	2023-07-02 15:17:18	2023-07-02 15:17:18	1	https://zeonpbx.ru/		[]	[]	[]	0	unknown						ad		windows10	windows	1		Moscow	213	Russia	225	https://zeonpbx.ru/	0	3703423147080941792	[3703423147080941792]
0	yasearchapp	1689589340949340089	2023-07-17	2023-07-17 13:22:20	2023-07-17 13:22:20	2	https://zeonpbx.ru/robotmasha		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad	tecno	android_11	android	1	https://yandex.ru/	Tuymazy	20717	Russia	225	https://zeonpbx.ru/robotmasha	17	4041353574277185908	[4041353574277185908,4041357972526858490]
1	chromemobile	1681394088552797726	2023-04-13	2023-04-13 16:54:59	2023-04-13 16:54:59	2	https://zeonpbx.ru/call-center		[]	[]	[]	0	ya_direct						ad		android_10	android	1		Petropavlovsk	10298	Kazakhstan	159	https://zeonpbx.ru/call-center	0	1893020350120198384	[1893020350120198384]
1	chromemobile	1684501094548978359	2023-05-15	2023-05-15 15:58:14	2023-05-15 15:58:14	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	gidmp3.com					ad	tecno	android_12	android	1	https://gidmp3.com/	Stupino	10756	Russia	225	https://zeonpbx.ru/call-center	0	2616903767547445390	[2616903767547445390]
1	chrome	1680670233780422059	2023-04-05	2023-04-05 07:50:38	2023-04-05 07:50:38	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined						direct		windows10	windows	1		Vologda	21	Russia	225	https://zeonpbx.ru/	0	1703264526445051984	[1703264526445051984]
0	yandex_browser	1684136518437040959	2023-05-15	2023-05-15 10:41:57	2023-05-15 10:41:57	1	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		windows10	windows	3	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/	109	2611928778674012602	[2611928778674012602,2611942262884532678,2611957367897063866,2611932694830383558]
0	samsung_internet	1687426814887553946	2023-06-22	2023-06-22 12:40:15	2023-06-22 12:40:15	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	samsung	android_12	android	3			0	Russia	225	https://zeonpbx.ru/call-center	18	3474460508497641478	[3474460508497641478,3474461249825931305,3474461289633546281,3474464205651574825,3474465252067508265,3474465254517768622]
1	chrome	1686831445322796758	2023-06-15	2023-06-15 15:17:25	2023-06-15 15:17:25	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined						direct		windows11	windows	1		Izhevsk	44	Russia	225	https://zeonpbx.ru/	0	3318388077615120755	[3318388077615120755]
0	chrome	1686146605475408254	2023-06-07	2023-06-07 17:03:25	2023-06-07 17:03:25	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined	freelance.ru					referral		macos_or_other	macos	1	https://freelance.ru/		0	Russia	225	https://zeonpbx.ru/	15	3138861156868292834	[3138861156868292834,3138865091619586274]
0	miui	1687360879822243182	2023-06-21	2023-06-21 18:21:18	2023-06-21 18:21:18	2	https://zeonpbx.ru/medcentre		[]	[]	[]	1	ya_direct						ad	xiaomi	android_12	android	1		Makhachkala	28	Russia	225	https://zeonpbx.ru/medcentre	23	3457175685752422671	[3457175685752422671,3457181713859346827]
0	chromemobile	168153993333211736	2023-04-15	2023-04-15 09:25:31	2023-04-15 09:25:31	2	https://zeonpbx.ru/medcentre		[]	[]	[]	1	ya_direct	an.yandex.ru					ad	samsung	android_12	android	1	https://an.yandex.ru/count/WYuejI_zO4q19H40z1ydALJ6yDoY3mK0JG8nJqCwP000000uvhgC0a08u8lOWT__Ylsf0O010OW1bDJG-QG1a06moTlVvu20W0AO0R39szzdi06I3BW1dDR4noR00SO1s06SsTwn0U01sAxwi07e0OO4-06gbTw-0OW20g02xCVM4y022_02gEAGgCUy6FW4twT6Y0NVfqQG1UkCKQ05sBaLg0M9y16m1Odm4RW5cSyKm0MqbLZ81PQr5j05xhG8e0Q40wW6X0Eu1fQk0Sa6Jlo2tCQEtdsf1vWLRI4IAiqQk0Uq1j075k07XWhG2BgAW872We06u0Zse-i9w0a7W0e9-0g0jHY02upfQOWB1EWCamAO3U-IBk0DWeIXWOY0X0oG4DEJZvcnji2eFy2ma881eH6ScPcPcPdPW1I0890KplYBvEtOe-zzq1IcjjcA0UWKZ0AW5f33rA46oHRmFz0MgfNUlW6O5ukekp6e5mB05xNM0Q0PX0Eu6V___m7u6URAv1o16l__fxxaLWSMi1gxik7iYkZo_Ay1WXmDKNH5EaD8TKasKrLeDwWU0R0V0SWVo-tTPgaWQPxcOM9lxJ-u89hBBP0YpTuja2BEtYsG8i_UBP0Y_8Ska2BzXowG8lw7BjKY__z__u4ZYIFsA5oFmlNWFv0Z-vhgjBdwqiAT0PWZxQYPcTNbrA4E2G1nnv1O3p7SOehnZOO3y3GNoWj2EWBjdIXXygtm82ZloGC0~1?adsdk-bundle-version=754788&adsdk-bundle-name=VideoBannerAd&ad-session-id=2431991681539921345&vsid=85b94a49dc8450919de594e0f959335dc6f465e0ecafxVASx4788x1681539921&top-ancestor=https:%2F%2Fyandex.ru&top-ancestor-undetermined=0&client-ts=1681539926994&client-timezone-offset=-240&viewability-undetermined=0&video-volume=100&video-muted=1&document-has-focus=true&is-fullscreen=false&device-orientation=portrait&ad-pod-id=a34sdf;777;0;b1aa18644e56946f;1931246072769877400;186373710;2199219;2;0&product-theme=unknown&layout-config={%22win_width%22:360,%22win_height%22:760,%22pixel_ratio%22:2,%22bandwidth%22:9.1,%22width%22:360,%22height%22:683,%22w%22:360,%22h%22:683,%22left%22:0,%22top%22:0,%22visible%22:1,%22req_no%22:9}	Saratov	194	Russia	225	https://zeonpbx.ru/medcentre	17	1931249706866049318	[1931249706866049318,1931253665931198693]
1	chromemobile	1681543604212363493	2023-04-15	2023-04-15 10:26:44	2023-04-15 10:26:44	2	https://zeonpbx.ru/medcentre		[]	[]	[]	1	ya_direct	an.yandex.ru					ad	xiaomi	android_12	android	1	https://an.yandex.ru/count/WaqejI_zO7S17H80H24qKEf3F6Hn_GK0Tm8ngL4wP000000u-FdJ0K08u8lOWT__Ylsf0O010OW1bDJG-QG1a06moTlVvu20W0AO0R39szzdi06I3BW1dDR4noR00SO1s06SsTwn0U01sAxwi07e0OO4-06gbTw-0OW20g02xCVM4y022_02a_dewWEuy1xu1F6B2eW5yOiAa0NFwGoW1P6A0wW5kSW2i0Mvo0Au1QwX0y05j9LOo0MMjHRG1Og90Q06c06e1fW1oGRrO77iotIdSQa7xH0b1IEMq1gu1xG6q0SMu0U62eA01k08zgFh2UW91u0A2GJe39C2c0tkXY_W3OA4eO68W8GCyWqaDp8tDp1XEJajD3WvOIqqD3GqBM9XD6OjCpPZPJWoDJPZE3bYa13OtuJkeBget8_1i9220PWHpTujeRc0580Wa1JrmSNZlfdTqt7G5AQssOe1w1IC0fWMaAkgeGQW5f33rA46oHRmFz0MgfNUlW6O5ukekp6e5mJ05xNM0Q0Pc06u6V___m7u6URAv1o16l__8mO5Z8N9i1gxik7iYkZo_Ay1WXmDEM55EdL3PtasLrLeDwWU0R0V0iWVo-tTPgaWEgsGtukUmZ-u8CtUBP0YpTuja2BEtYsG8i_UBP0Y_8Ska2BzXowG8lw7BjKY__z__u4ZYICJhaVXUXJUFv0Z-vhgjBdwqiAT0PWZxQYPcTNbrA4E301nnv3O6J6SjefHi8R3Wis5_UZ9Pd4js4FrZc6tphboRuCvn9SwvI0enCa3~1?adsdk-bundle-version=754788&adsdk-bundle-name=VideoBannerAd&ad-session-id=9706711681543594959&vsid=2130bb0927c8d115799aa316569f559914b17ff766acxVASx4788x1681543594&top-ancestor=https:%2F%2Fyandex.ru&top-ancestor-undetermined=0&client-ts=1681543600544&client-timezone-offset=-600&viewability-undetermined=0&video-volume=100&video-muted=1&document-has-focus=true&is-fullscreen=false&device-orientation=portrait&ad-pod-id=a34sdf;777;0;2bfb772f35746db0;1932209317526442221;186373710;1736316;2;0&product-theme=unknown&layout-config={%22win_width%22:393,%22win_height%22:851,%22pixel_ratio%22:2.75,%22bandwidth%22:9.9,%22width%22:393,%22height%22:776,%22w%22:393,%22h%22:776,%22left%22:0,%22top%22:0,%22visible%22:1,%22req_no%22:9}	Khabarovsk	76	Russia	225	https://zeonpbx.ru/medcentre	0	1932212046132674890	[1932212046132674890]
0	chromemobile	1689683819299748020	2023-07-18	2023-07-18 15:36:59	2023-07-18 15:36:59	2	https://zeonpbx.ru/integration		[]	[]	[]	1	ya_undefined						direct		android_10	android	1			0	United States	84	https://zeonpbx.ru/integration	15	4066121850052149451	[4066121850052149451,4066124579241459841]
1	chromemobile	16879722485893265	2023-06-28	2023-06-28 20:10:49	2023-06-28 20:10:49	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru					ad	tecno	android_11	android	1	https://yandex.ru/games/app/200573	Grozniy	1106	Russia	225	https://zeonpbx.ru/call-center	0	3617442888897790188	[3617442888897790188]
1	yandex_browser	1666246585440668339	2023-04-03	2023-04-03 07:41:53	2023-04-03 07:41:53	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined						direct	xiaomi	android_13	android	1		Moscow	213	Russia	225	https://zeonpbx.ru/	0	1657828533231681799	[1657828533231681799]
1	chrome	1685266772364503593	2023-05-28	2023-05-28 12:39:49	2023-05-28 12:39:49	1	https://zeonpbx.ru/medcentre		[]	[]	[]	0	ya_direct	fotostrana.ru			fotostrana		ad		windows11	windows	1	https://fotostrana.ru/	Barnaul	197	Russia	225	https://zeonpbx.ru/medcentre	0	2908222821196366120	[2908222821196366120]
0	chromemobile	1684176129337375170	2023-05-15	2023-05-15 21:42:09	2023-05-15 21:42:09	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	zte	android_11	android	1			0	Russia	225	https://zeonpbx.ru/call-center	23	2622313059650371815	[2622313059650371815,2622318910851252231]
0	safari_mobile	1686826157814741445	2023-06-16	2023-06-16 05:58:22	2023-06-16 05:58:22	2	https://zeonpbx.ru/medcentre		[]	[]	[]	0	ya_undefined						ad	apple	ios16	ios_double	1		Moscow	213	Russia	225	https://zeonpbx.ru/medcentre	14	3332244032577864101	[3332244032577864101,3332247833330319578]
1	chromemobile	1687312989541673307	2023-06-21	2023-06-21 05:03:36	2023-06-21 05:03:36	2	https://zeonpbx.ru/call-center		[]	[]	[]	0	ya_direct						ad	honor	android_12	android	1		Khabarovsk	76	Russia	225	https://zeonpbx.ru/call-center	0	3444629054941823059	[3444629054941823059]
1	yandex_browser	1689135310648635448	2023-07-12	2023-07-12 07:15:10	2023-07-12 07:15:10	1	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		windows10	windows	1	https://yandex.ru/	Uhta	10945	Russia	225	https://zeonpbx.ru/call-center	0	3922332402886901767	[3922332402886901767]
1	yandexsearch	1686830158228695704	2023-06-15	2023-06-15 14:56:00	2023-06-15 14:56:00	2	https://zeonpbx.ru/medcentre		[]	[]	[]	1	ya_direct	korenovsk-rc.ru					ad	huawei	android_oreo	android	1	https://korenovsk-rc.ru/		0	Russia	225	https://zeonpbx.ru/medcentre	0	3318051045463556177	[3318051045463556177]
1	yandex_browser	1685024105272523748	2023-05-25	2023-05-25 17:15:04	2023-05-25 17:15:04	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		windows10	windows	1	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/	0	2844604655878013247	[2844604655878013247]
1	chromemobile	168200700784984484	2023-07-03	2023-07-03 10:10:30	2023-07-03 10:10:30	2	https://zeonpbx.ru/medcentre		[]	[]	[]	0	ya_direct						ad	huawei	android_10	android	1			0	Russia	225	https://zeonpbx.ru/medcentre	0	3721246987490165023	[3721246987490165023]
1	yandex_browser	1683132012931873893	2023-05-03	2023-05-03 19:40:12	2023-05-03 19:40:12	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined	yandex.ru	yandex_search	yandex			ad	huawei	android_10	android	1	https://yandex.ru/	Saratov	194	Russia	225	https://zeonpbx.ru/	0	2348604071817248934	[2348604071817248934]
